Name,Inspection Date,Description,Address,City,Zip Code,Phone,Business_ID,Inspection_Serial_Num,Violation_Record_ID
WALGREEN'S #07700,04/09/2018,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA2QINWM0,
WALGREEN'S #07700,02/10/2017,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DAF26JGVX,
WALGREEN'S #07700,02/01/2016,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DAGYG8KIV,
WALGREEN'S #07700,01/12/2015,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DAU6OOJAZ,
WALGREEN'S #07700,01/28/2014,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DADJ62TP8,
WALGREEN'S #07700,02/12/2013,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA6JN8SMW,
WALGREEN'S #07700,02/14/2012,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA2306263,IV4822181
WALGREEN'S #07700,04/07/2011,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA2209457,
WALGREEN'S #07700,11/03/2010,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA2165894,IV2599070
WALGREEN'S #07700,06/09/2009,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA1993717,
WALGREEN'S #07700,01/09/2008,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA1789936,
WALGREEN'S #07700,02/07/2007,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA1645847,
WALGREEN'S #07700,04/27/2006,Grocery Store-no seating - Risk Category I,34008 HOYT RD SW ,FEDERAL WAY,98023,,PR0070124,DA1522502,
WALGREEN'S #7480,01/24/2023,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DAZZCPQ2Q,
WALGREEN'S #7480,03/04/2022,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DALFNP10V,
WALGREEN'S #7480,06/24/2021,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DASBNRYOX,
WALGREEN'S #7480,04/23/2019,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA30KWMFZ,IVXAK1BZD
WALGREEN'S #7480,10/18/2018,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DABQ7M3MD,IVA6X0WWS
WALGREEN'S #7480,06/15/2018,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DAXB0SZQL,
WALGREEN'S #7480,06/13/2017,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DALMI7H3X,
WALGREEN'S #7480,01/21/2016,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DAS9KNHIO,
WALGREEN'S #7480,01/05/2015,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DAOPDNGRK,
WALGREEN'S #7480,02/21/2014,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DAMSBNUG4,
WALGREEN'S #7480,03/05/2013,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA2419019,IV6613331
WALGREEN'S #7480,01/12/2012,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA2297547,
WALGREEN'S #7480,01/12/2011,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA2184731,
WALGREEN'S #7480,08/31/2010,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA2143194,
WALGREEN'S #7480,04/20/2009,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA1974411,
WALGREEN'S #7480,01/11/2008,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA1790850,
WALGREEN'S #7480,02/09/2007,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA1647213,
WALGREEN'S #7480,04/20/2006,Grocery Store-no seating - Risk Category I,1701 AUBURN WAY S ,AUBURN,98002,,PR0070157,DA1519699,
WALGREEN'S #7908,03/14/2023,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA1YOJZOQ,IVVBD11CQ
WALGREEN'S #7908,02/22/2022,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAIUDVWWC,IVNJZH986
WALGREEN'S #7908,01/07/2021,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAAKMBLMT,
WALGREEN'S #7908,02/10/2020,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAW2SY671,
WALGREEN'S #7908,01/08/2019,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAJV0CQ0Y,
WALGREEN'S #7908,06/15/2018,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA2803437,
WALGREEN'S #7908,01/02/2018,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAG5JR43A,
WALGREEN'S #7908,04/04/2017,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAAT9DR5Z,
WALGREEN'S #7908,03/28/2016,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA10AQJSR,
WALGREEN'S #7908,04/13/2015,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA8AJ5XWU,
WALGREEN'S #7908,03/03/2014,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAD2CISTB,
WALGREEN'S #7908,05/21/2013,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DAHETY0UF,
WALGREEN'S #7908,01/24/2012,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA2300471,
WALGREEN'S #7908,02/24/2011,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA2196702,
WALGREEN'S #7908,03/01/2010,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA2082797,
WALGREEN'S #7908,05/02/2009,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA1980828,
WALGREEN'S #7908,01/21/2008,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA1794741,
WALGREEN'S #7908,03/15/2007,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA1660963,
WALGREEN'S #7908,04/18/2006,Grocery Store-no seating - Risk Category I,27130 172ND AVE SE ,COVINGTON,98042,,PR0070165,DA1518739,
WALGREENS  #03518,09/20/2023,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DASVSMKFL,
WALGREENS  #03518,06/06/2022,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DAPMAQ2CH,
WALGREENS  #03518,06/15/2021,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DAANBB1F4,
WALGREENS  #03518,01/03/2019,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DAQGFYZ70,
WALGREENS  #03518,01/04/2018,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA6OYKLBT,
WALGREENS  #03518,01/18/2017,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DAY5LE9GW,
WALGREENS  #03518,01/05/2016,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA2IK8Y07,
WALGREENS  #03518,01/20/2015,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA0ERB1EQ,
WALGREENS  #03518,03/10/2014,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA9H9XGAP,
WALGREENS  #03518,01/07/2013,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA2403644,
WALGREENS  #03518,01/03/2012,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA2293929,
WALGREENS  #03518,01/19/2011,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA2186360,
WALGREENS  #03518,05/14/2010,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA2106619,
WALGREENS  #03518,04/21/2009,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA1975260,
WALGREENS  #03518,01/21/2008,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA1794735,
WALGREENS  #03518,02/09/2007,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA1647210,
WALGREENS  #03518,04/17/2006,Grocery Store-no seating - Risk Category I,25605 104TH AVE SE ,Kent,98030,,PR0046010,DA1518025,
WALGREENS  #4898,11/28/2022,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAVW6M5JJ,
WALGREENS  #4898,11/02/2019,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAB9KZJYF,
WALGREENS  #4898,04/26/2018,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAA4KWSYV,
WALGREENS  #4898,03/03/2017,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAXLTX40Y,IV4UNM3OY
WALGREENS  #4898,01/13/2016,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAXVIO386,
WALGREENS  #4898,02/03/2015,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA5DDZ0ER,
WALGREENS  #4898,03/07/2014,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DAGAAODZV,
WALGREENS  #4898,02/21/2013,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA2416378,
WALGREENS  #4898,02/21/2012,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA2307424,
WALGREENS  #4898,05/31/2011,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA2225815,
WALGREENS  #4898,04/12/2010,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA2095215,
WALGREENS  #4898,04/24/2009,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA1977968,IV0761017
WALGREENS  #4898,06/02/2008,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA1850127,IV0625845
WALGREENS  #4898,09/28/2007,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA1749462,IV0596272
WALGREENS  #4898,09/15/2006,Grocery Store-no seating - Risk Category I,6330 35TH AVE SW ,SEATTLE,98126,,PR0055027,DA1583378,
WALGREENS #03604,02/26/2024,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAXULTNCP,
WALGREENS #03604,01/23/2023,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAEMNSNOL,
WALGREENS #03604,10/06/2021,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAMPO0N0H,
WALGREENS #03604,08/16/2021,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAUDMS6VO,
WALGREENS #03604,02/03/2020,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA09YNCOA,IVKEQHBDV
WALGREENS #03604,01/22/2019,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAAU010ZM,
WALGREENS #03604,01/09/2018,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA0BZKIEP,IVHYGOYNV
WALGREENS #03604,04/17/2017,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAPVJKTOH,IVLJRSNDE
WALGREENS #03604,01/21/2016,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA4PXHZOA,
WALGREENS #03604,02/02/2015,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAZRLAEFI,
WALGREENS #03604,02/15/2014,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DAMNAEXDQ,
WALGREENS #03604,04/01/2013,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA2425854,
WALGREENS #03604,03/20/2012,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA2316867,
WALGREENS #03604,03/11/2011,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA2202085,IV3218168
WALGREENS #03604,04/15/2010,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA2097817,IV1873614
WALGREENS #03604,04/22/2009,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1976799,IV0757478
WALGREENS #03604,04/22/2009,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1976799,IV0757486
WALGREENS #03604,06/10/2008,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1853061,IV0626494
WALGREENS #03604,06/10/2008,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1853061,IV0626493
WALGREENS #03604,03/30/2007,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1667482,IV0580347
WALGREENS #03604,03/30/2007,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1667482,IV0580345
WALGREENS #03604,03/30/2007,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1667482,IV0580346
WALGREENS #03604,04/26/2006,Grocery Store-no seating - Risk Category I,5409 15TH AVE NW ,Seattle,98107,(847) 914-5413,PR0046976,DA1522161,IV0547268
WALGREENS #03632,07/14/2023,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAVSJF0WJ,
WALGREENS #03632,09/29/2022,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DASAYDK3A,
WALGREENS #03632,12/10/2021,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAQ1DDU10,
WALGREENS #03632,06/04/2019,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA3NES97X,
WALGREENS #03632,06/15/2018,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAVA0QBRO,
WALGREENS #03632,05/17/2018,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAYAVESTQ,
WALGREENS #03632,03/09/2017,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DARNFKIBY,
WALGREENS #03632,06/03/2016,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAI11IZ2S,
WALGREENS #03632,02/09/2015,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DAHKMB4ZK,
WALGREENS #03632,02/11/2014,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA2494195,
WALGREENS #03632,01/25/2013,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DABLWBFKD,
WALGREENS #03632,04/02/2012,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA2320620,
WALGREENS #03632,03/25/2011,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA2205968,
WALGREENS #03632,04/01/2010,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA2092110,
WALGREENS #03632,04/02/2009,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA1968020,IV0754856
WALGREENS #03632,05/22/2008,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA1847594,
WALGREENS #03632,06/04/2007,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA1694570,IV0584605
WALGREENS #03632,06/04/2007,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA1694570,IV0584604
WALGREENS #03632,10/13/2006,Grocery Store-no seating - Risk Category I,2400 S JACKSON ST ,Seattle,98144,(206) 623-3344,PR0045560,DA1595513,IV0565288
WALGREENS #03662,12/19/2023,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DAXB36AVZ,
WALGREENS #03662,12/01/2022,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DACJ8PAQD,
WALGREENS #03662,03/04/2019,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DAVVJBRPP,
WALGREENS #03662,02/09/2018,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA0F0OORE,
WALGREENS #03662,05/17/2017,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DATIOCVCM,
WALGREENS #03662,04/22/2016,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA4QZYDMV,
WALGREENS #03662,07/28/2015,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DAPTHAAD0,
WALGREENS #03662,03/27/2014,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DANGOAUKY,
WALGREENS #03662,01/17/2013,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA2406755,
WALGREENS #03662,02/27/2012,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA2309563,
WALGREENS #03662,08/10/2011,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA2249120,
WALGREENS #03662,03/19/2010,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA2092498,
WALGREENS #03662,03/12/2009,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA1959731,
WALGREENS #03662,03/03/2008,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA1812494,
WALGREENS #03662,05/01/2007,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA1681585,
WALGREENS #03662,01/24/2006,Grocery Store-no seating - Risk Category I,647 140TH AVE NE ,Bellevue,98005,,PR0047019,DA1465079,
WALGREENS #03733,03/14/2024,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAHDB1IUH,
WALGREENS #03733,06/08/2023,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAKU0RQSB,IVMOOBMQF
WALGREENS #03733,06/08/2023,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAKU0RQSB,IVN5B0CVZ
WALGREENS #03733,07/19/2022,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA8HYSHPN,
WALGREENS #03733,10/11/2021,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA0QBVFLG,IVGLNZXPO
WALGREENS #03733,06/04/2019,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAIBMOPHC,IVOZUJRKU
WALGREENS #03733,07/16/2018,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAFAAN5RI,IVVFXP334
WALGREENS #03733,05/22/2017,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA7TSKNDS,
WALGREENS #03733,01/07/2015,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAFJMR2BY,
WALGREENS #03733,02/17/2014,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DABH9EYPX,
WALGREENS #03733,01/31/2013,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DAU4AXNCQ,
WALGREENS #03733,01/24/2012,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA2299215,
WALGREENS #03733,01/04/2011,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA2182315,
WALGREENS #03733,04/16/2010,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA2097293,
WALGREENS #03733,04/09/2009,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA1971931,
WALGREENS #03733,10/16/2008,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA1909776,
WALGREENS #03733,04/26/2007,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA1681775,
WALGREENS #03733,02/15/2006,Grocery Store-no seating - Risk Category I,7707 SE 27TH ST ,Mercer Island,98040,(206) 317-5418,PR0046152,DA1481310,
WALGREENS #03840,10/20/2023,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DAVCIIDCJ,
WALGREENS #03840,11/22/2022,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DABJTUBIM,
WALGREENS #03840,10/26/2021,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DATZG7FZN,
WALGREENS #03840,04/09/2019,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DARI4GCE5,
WALGREENS #03840,04/30/2018,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA7EEC709,
WALGREENS #03840,01/25/2017,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DAKHXLE0T,
WALGREENS #03840,01/12/2016,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA1I2AUKS,
WALGREENS #03840,02/17/2015,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA8RRGLOK,
WALGREENS #03840,02/04/2014,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DAYHXSVOY,
WALGREENS #03840,04/08/2013,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DAUMX7OF2,
WALGREENS #03840,01/03/2012,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA2294016,
WALGREENS #03840,01/07/2011,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA2183309,
WALGREENS #03840,04/28/2010,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA2101061,
WALGREENS #03840,06/08/2009,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA1992900,
WALGREENS #03840,01/17/2008,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA1793813,
WALGREENS #03840,02/28/2007,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA1654248,
WALGREENS #03840,05/12/2006,Grocery Store-no seating - Risk Category I,14656 AMBAUM BL SW ,SEATTLE,98166,(708) 940-2500,PR0052126,DA1529909,
WALGREENS #04157,12/06/2023,Grocery Store-no seating - Risk Category I,859 NE NORTHGATE WAY,Seattle,98125,(425) 885-6685,PR0055054,DAEUUMGBR,
